Data;Hora;Duracao;Numero;Destino;Tipo;Valor
22/06/2026;14:26:18;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;15:03:12;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;15:08:30;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
22/06/2026;15:10:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;15:28:00;00:01:00;3319-9403;UBERABA;DDD;0,61
22/06/2026;15:30:06;00:02:42;3227-8099;BAURU;DDD;1,67
22/06/2026;15:33:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;15:34:36;00:01:30;3227-8099;BAURU;DDD;0,92
22/06/2026;15:37:12;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;15:38:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;15:41:18;00:01:00;3319-9403;UBERABA;DDD;0,61
22/06/2026;15:42:24;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;15:47:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
22/06/2026;15:55:54;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;15:58:06;00:01:06;3227-8099;BAURU;DDD;0,68
22/06/2026;16:07:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
22/06/2026;16:13:54;00:01:00;3227-8099;BAURU;DDD;0,61
22/06/2026;16:17:00;00:01:54;3227-8099;BAURU;DDD;1,17
22/06/2026;16:20:06;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
22/06/2026;16:29:48;00:01:00;2101-6357;R DE JANEIRO;DDD;0,61
22/06/2026;16:43:54;00:01:18;3227-8099;BAURU;DDD;0,80
22/06/2026;16:49:18;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;08:47:00;00:01:48;3319-9403;UBERABA;DDD;1,11
23/06/2026;08:52:30;00:02:24;3712-5442;ERECHIM;DDD;1,48
23/06/2026;09:04:36;00:01:12;3203-4091;SAO JOSE DO RIO;DDD;0,74
23/06/2026;09:05:12;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;09:09:48;00:00:30;98450-9669;AREA-092;VC3;0,44
23/06/2026;09:54:36;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;10:03:18;00:01:00;3319-9403;UBERABA;DDD;0,61
23/06/2026;10:13:00;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
23/06/2026;10:18:00;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;10:20:00;00:01:12;3227-8099;BAURU;DDD;0,74
23/06/2026;10:20:18;00:01:48;3203-4091;SAO JOSE DO RIO;DDD;1,11
23/06/2026;10:27:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;10:43:36;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;11:10:24;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;11:12:42;00:01:12;3227-8099;BAURU;DDD;0,74
23/06/2026;11:16:06;00:02:06;3319-9403;UBERABA;DDD;1,30
23/06/2026;11:19:06;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;11:20:48;00:01:00;3319-9403;UBERABA;DDD;0,61
23/06/2026;12:04:24;00:01:00;3319-9403;UBERABA;DDD;0,61
23/06/2026;12:12:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;12:21:30;00:00:30;99748-9409;AREA-016;VC2;0,41
23/06/2026;12:22:42;00:03:24;99748-9409;AREA-016;VC2;2,82
23/06/2026;12:22:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
23/06/2026;12:27:24;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;12:29:06;00:01:24;3319-9403;UBERABA;DDD;0,86
23/06/2026;13:00:18;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
23/06/2026;13:14:30;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;13:32:48;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;14:01:30;00:01:00;3203-4092;SAO JOSE DO RIO;DDD;0,61
23/06/2026;14:08:00;00:01:12;3227-8099;BAURU;DDD;0,74
23/06/2026;14:11:48;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;14:16:54;00:00:30;99674-2373;AREA-082;VC3;0,44
23/06/2026;14:24:54;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;14:33:12;00:02:36;2112-9450;LAGOA STA;DDD;1,61
23/06/2026;14:49:54;00:02:30;3097-0634;SAO PAULO;DDD;1,54
23/06/2026;15:46:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;16:38:42;00:01:18;3227-8099;BAURU;DDD;0,80
23/06/2026;16:42:30;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;16:50:54;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
23/06/2026;17:04:42;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;17:17:30;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
23/06/2026;17:51:30;00:01:18;3227-8099;BAURU;DDD;0,80
23/06/2026;18:00:24;00:01:24;3227-8099;BAURU;DDD;0,86
23/06/2026;18:16:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;18:25:48;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;18:32:00;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;18:32:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;18:51:18;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;18:53:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
23/06/2026;19:56:24;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;20:31:12;00:01:00;3227-8099;BAURU;DDD;0,61
23/06/2026;22:13:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
23/06/2026;22:28:42;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
24/06/2026;08:56:00;00:01:00;3251-5322;CURITIBA;DDD;0,61
24/06/2026;09:01:18;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;10:01:54;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
24/06/2026;10:03:12;00:01:42;3203-4091;SAO JOSE DO RIO;DDD;1,05
24/06/2026;10:09:36;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;11:17:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
24/06/2026;14:12:24;00:00:30;99699-6753;AREA-061;VC3;0,44
24/06/2026;14:33:54;00:02:18;98458-2507;AREA-051;VC3;2,04
24/06/2026;14:38:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
24/06/2026;14:48:00;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;15:05:06;00:01:54;3203-4091;SAO JOSE DO RIO;DDD;1,17
24/06/2026;15:28:24;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;15:35:06;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
24/06/2026;16:16:30;00:01:12;3203-4091;SAO JOSE DO RIO;DDD;0,74
24/06/2026;16:17:54;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
24/06/2026;16:24:30;00:01:42;3319-9403;UBERABA;DDD;1,05
24/06/2026;16:31:18;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
24/06/2026;17:25:06;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;17:25:54;00:01:00;3227-8099;BAURU;DDD;0,61
24/06/2026;17:52:06;00:02:36;3364-8404;BRASILIA;DDD;1,61
24/06/2026;18:33:12;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;18:37:12;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;19:08:12;00:01:00;3319-9403;UBERABA;DDD;0,61
24/06/2026;19:54:42;00:01:00;3319-9403;UBERABA;DDD;0,61
25/06/2026;07:42:12;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
25/06/2026;07:54:24;00:01:00;3227-8099;BAURU;DDD;0,61
25/06/2026;08:38:18;00:01:00;3227-8099;BAURU;DDD;0,61
25/06/2026;08:38:42;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
25/06/2026;08:47:24;00:01:06;3203-4091;SAO JOSE DO RIO;DDD;0,68
25/06/2026;08:59:48;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
25/06/2026;09:23:12;00:01:00;3339-4189;BARBACENA;DDD;0,61
25/06/2026;09:25:42;00:01:00;3227-8099;BAURU;DDD;0,61
25/06/2026;09:42:06;00:01:00;3227-8099;BAURU;DDD;0,61
25/06/2026;09:58:54;00:01:00;3319-9403;UBERABA;DDD;0,61
25/06/2026;10:02:30;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
25/06/2026;10:02:54;00:01:00;3190-0610;ARARAQUARA;DDD;0,61
25/06/2026;10:04:12;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
25/06/2026;10:30:54;00:01:00;3319-9403;UBERABA;DDD;0,61
25/06/2026;11:49:06;00:01:00;3227-8099;BAURU;DDD;0,61
25/06/2026;12:04:18;00:01:18;3319-9403;UBERABA;DDD;0,80
25/06/2026;12:10:42;00:01:00;3319-9403;UBERABA;DDD;0,61
25/06/2026;12:37:00;00:01:00;3203-4091;SAO JOSE DO RIO;DDD;0,61
25/06/2026;12:40:00;00:02:00;3227-8099;BAURU;DDD;1,23
25/06/2026;12:45:30;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
25/06/2026;12:49:18;00:01:12;3319-9403;UBERABA;DDD;0,74
25/06/2026;13:06:36;00:01:00;3338-9039;GAVIAO PEIXOTO;DDD;0,61
25/06/2026;13:08:12;00:01:06;3227-8099;BAURU;DDD;0,68
25/06/2026;13:24:54;00:01:00;3510-1711;SAO CARLOS;DDD;0,61
25/06/2026;13:41:30;00:01:00;3339-4183;BARBACENA;DDD;0,61
25/06/2026;14:01:24;00:01:00;98450-9669;AREA-092;VC3;0,88
25/06/2026;14:18:06;00:01:00;3319-9403;UBERABA;DDD;0,61
25/06/2026;18:00:24;00:03:00;3319-9403;UBERABA;DDD;1,85
